16776,13510
16784,3255
16789,7581
16804,1764
16806,19460
16808,13265
16809,2590
16812,19796
16817,6125
16819,7014
16822,18347
16823,15309
16832,4802
16837,17836
16838,9912
16842,19152
16843,15232
16861,3570
16875,5698
16879,329
16892,2912
16898,280
16906,2471
16915,8148
16932,10101
16933,7812
16940,8456
16944,16884
16960,12411
16961,11599
16969,6244
16973,9037
16978,4424
16983,1617
16988,8988
17008,14315
17010,140
17027,5502
17028,12005
17029,18081
17041,18942
17051,4592
17077,1302
17079,18543
17083,6685
17085,6580
17089,16079
17094,12754
17095,6020
17098,5075
17104,5719
17118,19138
17123,10591
17133,245
17141,14189
17149,8967
17152,13370
17162,12089
17165,2310
17166,10836
17168,8302
17174,7833
17184,14210
17185,19467
17192,12068
17206,15701
17210,11214
17236,8617
17241,2786
17249,2968
17252,11893
17254,19474
17264,2905
17268,17829
17274,12740
17275,6237
17278,16184
17295,6587
17298,49
17300,10213
17302,11928
17304,10521
17315,18907
17327,17871
17335,8127
17349,18424
17372,2569
17378,13524
17379,3885
17386,17388
17388,17059
17395,5957
17401,126
17407,18487
17419,17472
17432,511
17458,14
17461,217
17462,63
17464,15288
17469,2814
17479,17584
17495,6699
17498,13482
17502,4585
17505,2219
17511,16247
17516,15533
17517,9023
17537,17745
17538,9415
17540,5621
17542,5796
17547,5439
17550,15505
17553,4403
17567,4186
17570,14644
17575,7945
17577,3444
17578,19586
17589,4858
17590,10234
17592,16009
17595,11242
17598,2541
17601,6335
17633,5607
17637,18305
17648,5782
17650,6160
17654,8568
17659,4466
17660,19432
17672,7973
17693,147
17696,16639
17700,15491
17709,9184
17726,441
17727,18809
17728,10185
17733,16541
17755,1071
17769,18795
17774,4004
17792,3437
17810,14511
17828,1981
17835,847
17843,9002
17846,1393
17848,2254
17856,8295
17884,11613
17887,16233
17891,7049
17900,17479
17915,9828
17919,16457
17920,18445
17930,5110
17942,3269
17947,3220
17950,10766
17957,15099
17960,2933
17963,11879
17964,13580
17973,5656
17975,8897
17976,3234
17984,1386
17990,16702
17991,16387
17993,434
17996,15246
18006,13776
18013,14042
18024,15155
18028,8953
18036,10913
18048,7560
18062,2555
18067,1932
18068,10276
18069,637
18070,9345
18071,16653
18072,8883
18076,16261
18082,4704
18100,5810
18101,6972
18111,14196
18117,11998
18124,12915
18127,8260
18135,6804
18143,11781
18152,1610
18154,308
18169,13531
18170,4753
18180,13741
18184,7413
18185,5026
18189,21
18202,15848
18204,9800
18210,12432
18219,16821
18221,11011
18227,714
18237,18375
18241,9807
18242,7133
18243,336
18246,14833
18256,11788
18261,1792
18268,3227
18273,602
18283,10612
18290,13895
18298,11039
18299,15820
18302,322
18304,17612
18305,19229
18314,8008
18321,11312
18334,4480
18343,6566
18356,2107
18357,910
18364,13440
18371,5985
18389,9492
18392,11277
18393,14483
18400,343
18401,5257
18406,12180
18421,7098
18425,8890
18433,15596
18434,9520
18439,3122
18440,6895
18463,1218
18475,14007
18483,16345
18487,2422
18489,15414
18505,12054
18506,7322
18512,5761
18515,3199
18528,4837
18532,6412
18539,19327
18540,6622
18547,3500
18549,18333
18556,15792
18557,735
18560,3941
18570,10808
18571,518
18576,14112
18579,3661
18583,14973
18584,13496
18597,2940
18602,6230
18604,11067
18610,6818
18623,19404
18625,8834
18634,13671
18647,5747
18655,7168
18659,14868
18660,19572
18663,11200
18666,10073
18694,2079
18700,5705
18703,2247
18718,7504
18719,1568
18722,12124
18734,17710
18744,16835
18750,3962
18753,12334
18755,3857
18758,11228
18770,4074
18778,6482
18783,18956
18787,16394
18791,7847
18813,7707
18832,2877
18837,9009
18840,798
18841,1876
18843,105
18857,18459
18859,15575
18860,12978
18869,6181
18880,4354
18892,10927
18896,8001
18904,12173
18905,17906
18906,19558
18910,4690
18921,8176
18925,7210
18926,18872
18929,18886
18938,9058
18971,14000
18978,19285
18980,12894
18993,12614
18994,11081
19005,12796
19010,3920
19013,8827
19022,4788
19028,931
19032,16898
19034,2520
19039,14392
19055,12215
19063,9730
19071,16443
19074,8736
19078,17024
19082,16625
19083,5271
19085,11529
19107,11795
19115,6608
19129,4270
19133,14707
19148,10955
19149,8701
19165,4732
19166,1715
19177,6377
19182,1183
19189,4977
19202,16219
19208,13657
19215,5628
19216,15876
19241,18144
19242,11319
19243,6251
19263,9779
19264,5159
19274,1288
19277,6517
19278,14574
19283,11508
19293,16933
19302,4193
19316,18137
19321,7511
19332,2688
19354,707
19356,3738
19359,19943
19360,6293
19384,17010
19397,9317
19398,4893
19400,16863
19407,15078
19408,16359
19410,4228
19412,8715
19413,1484
19422,2954
19436,13167
19437,5222
19438,18690
19439,2611
19442,5880
19445,19670
19447,7679
19453,14763
19456,4137
19458,17017
19469,12887
19472,2709
19475,18879
19483,2394
19493,14980
19499,2961
19510,392
19512,287
19513,7532
19525,5194
19545,8680
19549,14812
19556,3178
19557,14651
19560,13517
19562,11298
19573,6650
19578,9359
19585,19362
19589,19579
19606,3514
19610,6713
19612,12607
19616,2632
19628,9877
19638,12810
19640,17255
19654,17395
19655,8449
19656,7658
19679,3605
19688,14847
19706,15659
19716,13538
19730,10136
19735,19040
19744,9485
19745,13846
19747,5537
19762,15323
19766,19082
19776,10017
19785,18004
19786,18977
19788,9079
19789,8554
19799,13181
19808,3752
19819,11886
19824,6384
19832,11963
19839,10164
19841,13447
19843,4774
19847,9835
19848,4326
19860,9940
19870,13153
19872,17605
19880,189
19890,2464
19893,16191
19894,6741
19900,17276
19906,9562
19916,13503
19919,3808
19926,4473
19931,18851
19938,5418
19961,19950
19962,5887
19969,7882
19970,16065
19976,19110
19979,15127
19981,17108
19982,3633
19983,12880
19984,17668
19995,18634
20000,1225
